fault_id,fault_type,table,record_id,detail
FAULT-03703,temporal_violations,trans,2253741,date 981012 -> 970514 (account_id 7437)
FAULT-03704,temporal_violations,trans,651815,date 971130 -> 930416 (account_id 2227)
FAULT-03705,temporal_violations,trans,629321,date 980607 -> 940926 (account_id 2148)
FAULT-03706,temporal_violations,trans,624620,date 960612 -> 921117 (account_id 2132)
FAULT-03707,temporal_violations,trans,28865,date 950330 -> 950121 (account_id 95)
FAULT-03708,temporal_violations,trans,928146,date 970507 -> 920921 (account_id 3164)
FAULT-03709,temporal_violations,trans,291105,date 960407 -> 920820 (account_id 998)
FAULT-03710,temporal_violations,trans,3622161,date 970531 -> 930203 (account_id 2768)
FAULT-03711,temporal_violations,trans,1069709,date 950617 -> 930315 (account_id 3654)
FAULT-03712,temporal_violations,trans,982244,date 950630 -> 921229 (account_id 3352)
FAULT-03713,temporal_violations,trans,1977959,date 960818 -> 920816 (account_id 6701)
FAULT-03714,temporal_violations,trans,1001884,date 960731 -> 930830 (account_id 3419)
FAULT-03715,temporal_violations,trans,362016,date 960811 -> 990708 (account_id 1231)
FAULT-03716,temporal_violations,trans,444355,date 960405 -> 921115 (account_id 1511)
FAULT-03717,temporal_violations,trans,164218,date 980113 -> 802 (account_id 549)
FAULT-03718,temporal_violations,trans,3444203,date 940831 -> 309 (account_id 1880)
FAULT-03719,temporal_violations,trans,766057,date 950807 -> 920812 (account_id 2616)
FAULT-03720,temporal_violations,trans,176387,date 971015 -> 990730 (account_id 595)
FAULT-03721,temporal_violations,trans,20340,date 980912 -> 990531 (account_id 68)
FAULT-03722,temporal_violations,trans,3621346,date 951130 -> 990713 (account_id 2747)
FAULT-03723,temporal_violations,trans,1910910,date 960501 -> 426 (account_id 6473)
FAULT-03724,temporal_violations,trans,1165838,date 980405 -> 320 (account_id 3995)
FAULT-03725,temporal_violations,trans,2452158,date 960508 -> 950621 (account_id 8085)
FAULT-03726,temporal_violations,trans,153066,date 970410 -> 960806 (account_id 512)
FAULT-03727,temporal_violations,trans,530885,date 951231 -> 991106 (account_id 1809)
FAULT-03728,temporal_violations,trans,1867610,date 980121 -> 529 (account_id 6321)
FAULT-03729,temporal_violations,trans,850699,date 981212 -> 961028 (account_id 2897)
FAULT-03730,temporal_violations,trans,900676,date 940314 -> 930121 (account_id 3069)
FAULT-03731,temporal_violations,trans,140408,date 940813 -> 930507 (account_id 470)
FAULT-03732,temporal_violations,trans,3548689,date 960229 -> 940730 (account_id 544)
FAULT-03733,temporal_violations,trans,730460,date 971106 -> 512 (account_id 2497)
FAULT-03734,temporal_violations,trans,1290895,date 950810 -> 805 (account_id 4413)
FAULT-03735,temporal_violations,trans,986022,date 970709 -> 991117 (account_id 3363)
FAULT-03736,temporal_violations,trans,897888,date 980430 -> 960918 (account_id 3059)
FAULT-03737,temporal_violations,trans,1080884,date 961109 -> 111 (account_id 3691)
FAULT-03738,temporal_violations,trans,2956235,date 980504 -> 612 (account_id 9790)
FAULT-03739,temporal_violations,trans,1070914,date 980519 -> 106 (account_id 3658)
FAULT-03740,temporal_violations,trans,1486580,date 970119 -> 950617 (account_id 5066)
FAULT-03741,temporal_violations,trans,3302631,date 951010 -> 920218 (account_id 10973)
FAULT-03742,temporal_violations,trans,3494135,date 961231 -> 991009 (account_id 7944)
FAULT-03743,temporal_violations,trans,3591190,date 971130 -> 950317 (account_id 1836)
FAULT-03744,temporal_violations,trans,959451,date 971011 -> 930407 (account_id 3268)
FAULT-03745,temporal_violations,trans,856263,date 980331 -> 960331 (account_id 2917)
FAULT-03746,temporal_violations,trans,701672,date 970630 -> 990706 (account_id 2401)
FAULT-03747,temporal_violations,trans,1008749,date 971130 -> 990612 (account_id 3445)
FAULT-03748,temporal_violations,trans,592074,date 970605 -> 401 (account_id 2015)
FAULT-03749,temporal_violations,trans,364572,date 950506 -> 921212 (account_id 1239)
FAULT-03750,temporal_violations,trans,675318,date 980715 -> 930726 (account_id 2306)
FAULT-03751,temporal_violations,trans,675477,date 980906 -> 990529 (account_id 2307)
FAULT-03752,temporal_violations,trans,901076,date 980910 -> 317 (account_id 3070)
FAULT-03753,temporal_violations,trans,612028,date 971205 -> 951012 (account_id 2085)
FAULT-03754,temporal_violations,trans,2502811,date 951210 -> 920905 (account_id 8261)
FAULT-03755,temporal_violations,trans,1273145,date 980710 -> 991009 (account_id 4354)
FAULT-03756,temporal_violations,trans,87532,date 970930 -> 217 (account_id 292)
FAULT-03757,temporal_violations,trans,3386910,date 980104 -> 950910 (account_id 11244)
FAULT-03758,temporal_violations,trans,1077645,date 980406 -> 951020 (account_id 3681)
FAULT-03759,temporal_violations,trans,741228,date 980412 -> 960528 (account_id 2530)
FAULT-03760,temporal_violations,trans,1024401,date 960104 -> 990504 (account_id 3497)
FAULT-03761,temporal_violations,trans,351307,date 960921 -> 931030 (account_id 1193)
FAULT-03762,temporal_violations,trans,429630,date 980831 -> 313 (account_id 1458)
FAULT-03763,temporal_violations,trans,3533946,date 940630 -> 920929 (account_id 104)
FAULT-03764,temporal_violations,trans,532213,date 980512 -> 990918 (account_id 1813)
FAULT-03765,temporal_violations,trans,476140,date 970206 -> 941215 (account_id 1623)
FAULT-03766,temporal_violations,trans,509836,date 970807 -> 106 (account_id 1745)
FAULT-03767,temporal_violations,trans,3608920,date 971130 -> 951011 (account_id 2385)
FAULT-03768,temporal_violations,trans,1576263,date 971004 -> 990913 (account_id 5358)
FAULT-03769,temporal_violations,trans,1988680,date 940728 -> 325 (account_id 6738)
FAULT-03770,temporal_violations,trans,757060,date 961115 -> 930129 (account_id 2582)
FAULT-03771,temporal_violations,trans,474049,date 970312 -> 418 (account_id 1614)
FAULT-03772,temporal_violations,trans,2288093,date 970110 -> 726 (account_id 7546)
FAULT-03773,temporal_violations,trans,3644038,date 971031 -> 990530 (account_id 3442)
FAULT-03774,temporal_violations,trans,350491,date 970630 -> 951213 (account_id 1190)
FAULT-03775,temporal_violations,trans,174206,date 980201 -> 970625 (account_id 585)
FAULT-03776,temporal_violations,trans,424023,date 980102 -> 921010 (account_id 1440)
FAULT-03777,temporal_violations,trans,1014558,date 980309 -> 950901 (account_id 3468)
FAULT-03778,temporal_violations,trans,17507,date 960731 -> 990507 (account_id 59)
FAULT-03779,temporal_violations,trans,3619204,date 980930 -> 712 (account_id 2681)
FAULT-03780,temporal_violations,trans,580149,date 940912 -> 990418 (account_id 1975)
FAULT-03781,temporal_violations,trans,572786,date 941211 -> 931018 (account_id 1949)
FAULT-03782,temporal_violations,trans,2472940,date 951010 -> 940219 (account_id 8159)
FAULT-03783,temporal_violations,trans,860491,date 940207 -> 990502 (account_id 2932)
FAULT-03784,temporal_violations,trans,380146,date 960909 -> 301 (account_id 1292)
FAULT-03785,temporal_violations,trans,1493270,date 950806 -> 930623 (account_id 5092)
FAULT-03786,temporal_violations,trans,78713,date 971117 -> 991126 (account_id 262)
FAULT-03787,temporal_violations,trans,3647471,date 960531 -> 940511 (account_id 3555)
FAULT-03788,temporal_violations,trans,850278,date 960411 -> 990516 (account_id 2896)
FAULT-03789,temporal_violations,trans,285919,date 960115 -> 940905 (account_id 981)
FAULT-03790,temporal_violations,trans,1855612,date 950330 -> 930408 (account_id 6281)
FAULT-03791,temporal_violations,trans,369000,date 970516 -> 991026 (account_id 1254)
FAULT-03792,temporal_violations,trans,604490,date 971112 -> 604 (account_id 2058)
FAULT-03793,temporal_violations,trans,724183,date 960214 -> 921217 (account_id 2479)
FAULT-03794,temporal_violations,trans,2340368,date 981031 -> 991218 (account_id 7721)
FAULT-03795,temporal_violations,trans,3460768,date 970228 -> 930322 (account_id 1998)
FAULT-03796,temporal_violations,trans,877064,date 951205 -> 920608 (account_id 2987)
FAULT-03797,temporal_violations,trans,3123734,date 981007 -> 950629 (account_id 10365)
FAULT-03798,temporal_violations,trans,691507,date 981009 -> 940523 (account_id 2363)
FAULT-03799,temporal_violations,trans,877783,date 980611 -> 712 (account_id 2990)
FAULT-03800,temporal_violations,trans,978818,date 960621 -> 941025 (account_id 3338)
FAULT-03801,temporal_violations,trans,185396,date 970228 -> 930325 (account_id 628)
FAULT-03802,temporal_violations,trans,3586762,date 950930 -> 990430 (account_id 1708)
FAULT-03803,temporal_violations,trans,867880,date 980610 -> 990522 (account_id 2955)
FAULT-03804,temporal_violations,trans,648306,date 980117 -> 991213 (account_id 2216)
FAULT-03805,temporal_violations,trans,215690,date 980831 -> 950418 (account_id 732)
FAULT-03806,temporal_violations,trans,240268,date 970210 -> 950421 (account_id 820)
FAULT-03807,temporal_violations,trans,53354,date 980203 -> 990928 (account_id 176)
FAULT-03808,temporal_violations,trans,151863,date 960915 -> 950510 (account_id 507)
FAULT-03809,temporal_violations,trans,94231,date 971119 -> 723 (account_id 320)
FAULT-03810,temporal_violations,trans,1571829,date 930906 -> 920322 (account_id 5343)
FAULT-03811,temporal_violations,trans,329299,date 980914 -> 702 (account_id 1123)
FAULT-03812,temporal_violations,trans,572942,date 971207 -> 990627 (account_id 1949)
FAULT-03813,temporal_violations,trans,3542418,date 970131 -> 611 (account_id 358)
FAULT-03814,temporal_violations,trans,2833769,date 961012 -> 941201 (account_id 9377)
FAULT-03815,temporal_violations,trans,1149020,date 970809 -> 940530 (account_id 3930)
FAULT-03816,temporal_violations,trans,854396,date 960117 -> 990726 (account_id 2912)
FAULT-03817,temporal_violations,trans,1114076,date 950101 -> 940106 (account_id 3805)
FAULT-03818,temporal_violations,trans,967333,date 980209 -> 950105 (account_id 3296)
FAULT-03819,temporal_violations,trans,175039,date 960626 -> 920806 (account_id 588)
FAULT-03820,temporal_violations,trans,854415,date 970812 -> 930322 (account_id 2912)
FAULT-03821,temporal_violations,trans,618353,date 931231 -> 991202 (account_id 2110)
FAULT-03822,temporal_violations,trans,1104660,date 980707 -> 990612 (account_id 3774)
FAULT-03823,temporal_violations,trans,3521533,date 940831 -> 321 (account_id 10451)
FAULT-03824,temporal_violations,trans,1299950,date 970512 -> 222 (account_id 4438)
FAULT-03825,temporal_violations,trans,1130409,date 981106 -> 921025 (account_id 3863)
FAULT-03826,temporal_violations,trans,578501,date 940830 -> 940206 (account_id 1969)
FAULT-03827,temporal_violations,trans,1130799,date 980826 -> 950418 (account_id 3864)
FAULT-03828,temporal_violations,trans,159028,date 960407 -> 990718 (account_id 533)
FAULT-03829,temporal_violations,trans,959035,date 980131 -> 121 (account_id 3267)
FAULT-03830,temporal_violations,trans,2068937,date 940629 -> 930221 (account_id 7011)
FAULT-03831,temporal_violations,trans,502328,date 971130 -> 990918 (account_id 1712)
FAULT-03832,temporal_violations,trans,1288970,date 981031 -> 940311 (account_id 4408)
FAULT-03833,temporal_violations,trans,361247,date 970510 -> 950516 (account_id 1227)
FAULT-03834,temporal_violations,trans,870935,date 980807 -> 113 (account_id 2967)
FAULT-03835,temporal_violations,trans,3464868,date 941031 -> 991007 (account_id 3167)
FAULT-03836,temporal_violations,trans,371575,date 960701 -> 428 (account_id 1266)
FAULT-03837,temporal_violations,trans,111987,date 980613 -> 710 (account_id 378)
FAULT-03838,temporal_violations,trans,20977,date 981130 -> 950820 (account_id 69)
FAULT-03839,temporal_violations,trans,3123026,date 950611 -> 990811 (account_id 10364)
FAULT-03840,temporal_violations,trans,3548291,date 960430 -> 941115 (account_id 533)
FAULT-03841,temporal_violations,trans,1071995,date 980112 -> 930705 (account_id 3663)
FAULT-03842,temporal_violations,trans,1079535,date 980531 -> 970416 (account_id 3686)
FAULT-03843,temporal_violations,trans,660091,date 960809 -> 512 (account_id 2253)
FAULT-03844,temporal_violations,trans,631785,date 960910 -> 941107 (account_id 2157)
FAULT-03845,temporal_violations,trans,3564317,date 980531 -> 920206 (account_id 1019)
FAULT-03846,temporal_violations,trans,1133656,date 950602 -> 219 (account_id 3874)
FAULT-03847,temporal_violations,trans,907519,date 980107 -> 950615 (account_id 3092)
FAULT-03848,temporal_violations,trans,684365,date 940813 -> 990619 (account_id 2336)
FAULT-03849,temporal_violations,trans,2402,date 960630 -> 990423 (account_id 9)
FAULT-03850,temporal_violations,trans,568455,date 980517 -> 414 (account_id 1934)
FAULT-03851,temporal_violations,trans,1291175,date 970228 -> 990929 (account_id 4413)
FAULT-03852,temporal_violations,trans,67375,date 971031 -> 960315 (account_id 224)
FAULT-03853,temporal_violations,trans,381359,date 970831 -> 940610 (account_id 1295)
FAULT-03854,temporal_violations,trans,1154574,date 970122 -> 930124 (account_id 3948)
FAULT-03855,temporal_violations,trans,188644,date 970930 -> 940424 (account_id 638)
FAULT-03856,temporal_violations,trans,3620182,date 950630 -> 920120 (account_id 2712)
FAULT-03857,temporal_violations,trans,406541,date 980831 -> 960202 (account_id 1383)
FAULT-03858,temporal_violations,trans,894611,date 960320 -> 920824 (account_id 3050)
FAULT-03859,temporal_violations,trans,975564,date 980316 -> 930204 (account_id 3323)
FAULT-03860,temporal_violations,trans,841125,date 960909 -> 951004 (account_id 2863)
FAULT-03861,temporal_violations,trans,311638,date 980913 -> 710 (account_id 1062)
FAULT-03862,temporal_violations,trans,403737,date 971007 -> 951205 (account_id 1374)
FAULT-03863,temporal_violations,trans,3122959,date 951107 -> 990530 (account_id 10364)
FAULT-03864,temporal_violations,trans,3644412,date 960331 -> 940302 (account_id 3458)
FAULT-03865,temporal_violations,trans,1876241,date 980305 -> 515 (account_id 6353)
FAULT-03866,temporal_violations,trans,195547,date 961204 -> 624 (account_id 662)
FAULT-03867,temporal_violations,trans,280341,date 980413 -> 991019 (account_id 960)
FAULT-03868,temporal_violations,trans,402869,date 951229 -> 921125 (account_id 1372)
FAULT-03869,temporal_violations,trans,367815,date 980605 -> 950201 (account_id 1250)
FAULT-03870,temporal_violations,trans,3447825,date 950531 -> 990825 (account_id 2260)
FAULT-03871,temporal_violations,trans,3577123,date 950731 -> 950215 (account_id 1420)
FAULT-03872,temporal_violations,trans,3460735,date 940531 -> 920620 (account_id 1998)
FAULT-03873,temporal_violations,trans,2256467,date 940831 -> 990811 (account_id 7445)
FAULT-03874,temporal_violations,trans,3608621,date 950630 -> 911119 (account_id 2378)
FAULT-03875,temporal_violations,trans,3465919,date 980831 -> 229 (account_id 3480)
FAULT-03876,temporal_violations,trans,804263,date 980831 -> 990731 (account_id 2740)
FAULT-03877,temporal_violations,trans,64462,date 970905 -> 961012 (account_id 214)
FAULT-03878,temporal_violations,trans,2023392,date 960430 -> 941025 (account_id 6856)
FAULT-03879,temporal_violations,trans,3423269,date 960920 -> 990411 (account_id 11359)
FAULT-03880,temporal_violations,trans,1070016,date 960811 -> 810 (account_id 3655)
FAULT-03881,temporal_violations,trans,3643275,date 960930 -> 105 (account_id 3421)
FAULT-03882,temporal_violations,trans,1081447,date 961205 -> 609 (account_id 3693)
FAULT-03883,temporal_violations,trans,441354,date 960317 -> 920929 (account_id 1499)
FAULT-03884,temporal_violations,trans,267447,date 970210 -> 411 (account_id 915)
FAULT-03885,temporal_violations,trans,845783,date 951007 -> 107 (account_id 2880)
FAULT-03886,temporal_violations,trans,15605,date 980107 -> 327 (account_id 52)
FAULT-03887,temporal_violations,trans,3438530,date 980630 -> 811 (account_id 593)
FAULT-03888,temporal_violations,trans,518213,date 941031 -> 930623 (account_id 1770)
